id,content,ngram,final_features,tfidf_sum
522876686786777089,gente eu nao queria falar nada nao mas eu acho que o aecio vai ficar na frente até o dia da votação e no final a dilma vai ganhar,"['gente nao', 'nao queria', 'queria falar', 'falar nada', 'nada nao', 'nao acho', 'acho aecio', 'aecio vai', 'vai ficar', 'ficar frente', 'frente dia', 'dia votação', 'votação final', 'final dilma', 'dilma vai', 'vai ganhar']","(262144,[13679,14282,14368,38274,38380,38689,56490,85138,87223,92048,132661,146467,178514,187593,230050,253791],[9.39083734856892,6.550297964420631,8.102983060262282,7.075829735576317,9.16769379725471,7.088252255574874,0.0,8.985372240460755,9.524368741193442,8.334784674319605,9.524368741193442,0.0,0.0,0.0,9.6785194210207,9.39083734856892])",102.81414532841461
522504111070384130,"Uma coisa se for pra entra um presidente desses dois aí Aécio e Dilma, e melhor devolver o Brasil pros índios e pedir desculpas.","['coisa pra', 'pra entra', 'entra presidente', 'presidente desses', 'desses dois', 'dois aécio', 'aécio dilma', 'dilma melhor', 'melhor devolver', 'devolver brasil', 'brasil pros', 'pros índios', 'índios pedir', 'pedir desculpas']","(262144,[6297,16032,59198,88276,109430,110428,115097,144230,177045,179971,191054,207415,214402,219117],[9.39083734856892,0.0,9.6785194210207,9.524368741193442,8.102983060262282,8.379236436890439,0.0,8.474546616694765,8.251403065380556,9.6785194210207,9.273054312912537,5.093551942350129,8.212182352227273,8.29222505990081])",102.35142777842256
522878085884956672,"@fafadbelem @CalcinhasNoBox Socorro! Dilma ficou presa no aeroporto de Claudio em Minas Gerais, enquanto Aécio está conquistando votos.","['fafadbelem calcinhasnobox', 'calcinhasnobox socorro', 'socorro dilma', 'dilma ficou', 'ficou presa', 'presa aeroporto', 'aeroporto claudio', 'claudio minas', 'minas gerais', 'gerais enquanto', 'enquanto aécio', 'aécio conquistando', 'conquistando votos']","(262144,[12793,12849,21579,60437,80073,86060,94302,148506,156035,156212,168277,201982,250832],[8.905329532787219,8.762228689146546,0.0,5.766496415592555,8.985372240460755,8.762228689146546,8.831221560633498,8.831221560633498,8.425756452525333,7.732609271965388,9.6785194210207,9.072383617450384,8.212182352227273])",101.9655498035897
522878563322966016,"@OGloboPolitica @dilmabr Socorro! Dilma ficou presa no aeroporto de Claudio em Minas Gerais, enquanto Aécio está conquistando votos.","['oglobopolitica dilmabr', 'dilmabr socorro', 'socorro dilma', 'dilma ficou', 'ficou presa', 'presa aeroporto', 'aeroporto claudio', 'claudio minas', 'minas gerais', 'gerais enquanto', 'enquanto aécio', 'aécio conquistando', 'conquistando votos']","(262144,[12793,12849,17457,60437,80073,86060,94302,94801,148506,156035,156212,201982,250832],[8.905329532787219,8.762228689146546,9.524368741193442,5.766496415592555,8.985372240460755,8.762228689146546,8.831221560633498,0.0,8.831221560633498,8.425756452525333,7.732609271965388,9.072383617450384,8.212182352227273])",101.81139912376244
522492574150692864,"@oradorgas eu não disse pra votarem no Aécio. Disse pra não votarem na Dilma. Vc pode votar em branco,  ou nulo. ;)","['oradorgas disse', 'disse pra', 'pra votarem', 'votarem aécio', 'aécio disse', 'disse pra', 'pra votarem', 'votarem dilma', 'dilma pode', 'pode votar', 'votar branco', 'branco nulo']","(262144,[57593,103130,112344,144657,180660,193277,199977,210683,251382,259055],[9.16769379725471,19.3570388420414,7.499986976696634,19.3570388420414,8.905329532787219,8.138074380073553,9.6785194210207,9.39083734856892,0.0,9.6785194210207])",101.17303856150522
524009582604345344,"@dilmabr :Aécio, o Sr. viu o galo cantar e não sabe aonde. Acho terrível quando isso acontece com uma pessoa! #QueroDilmaTreze","['dilmabr aécio', 'aécio viu', 'viu galo', 'galo cantar', 'cantar sabe', 'sabe aonde', 'aonde acho', 'acho terrível', 'terrível acontece', 'acontece pessoa', 'pessoa querodilmatreze']","(262144,[7305,19721,66602,87109,195061,199537,210455,216989,221413,226280,241022],[9.6785194210207,9.6785194210207,9.524368741193442,9.273054312912537,8.985372240460755,8.63706554619254,9.273054312912537,7.973771328782275,9.524368741193442,9.16769379725471,9.16769379725471])",100.88348166019836
524009981243576321,"@dilmabr: Aécio, o Sr. viu o galo cantar e não sabe aonde. Acho terrível quando isso acontece com uma pessoa! #QueroDilmaTreze","['dilmabr aécio', 'aécio viu', 'viu galo', 'galo cantar', 'cantar sabe', 'sabe aonde', 'aonde acho', 'acho terrível', 'terrível acontece', 'acontece pessoa', 'pessoa querodilmatreze']","(262144,[7305,19721,66602,87109,195061,199537,210455,216989,221413,226280,241022],[9.6785194210207,9.6785194210207,9.524368741193442,9.273054312912537,8.985372240460755,8.63706554619254,9.273054312912537,7.973771328782275,9.524368741193442,9.16769379725471,9.16769379725471])",100.88348166019836
523806166103904256,"Aí meus pais botam na missa na TV pra assistir e o padre marcelo tá ali praticamente pedindo voto pro aécio,  só faltou dar o nome do santo","['pais botam', 'botam missa', 'missa pra', 'pra assistir', 'assistir padre', 'padre marcelo', 'marcelo ali', 'ali praticamente', 'praticamente pedindo', 'pedindo voto', 'voto pro', 'pro aécio', 'aécio faltou', 'faltou dar', 'dar nome', 'nome santo']","(262144,[5626,33474,35196,84210,88591,97488,109605,131928,182399,193295,199330,204509,212664,216904,247144,259586],[9.524368741193442,5.905758482926062,9.39083734856892,9.6785194210207,9.6785194210207,0.0,0.0,0.0,9.6785194210207,0.0,9.524368741193442,9.273054312912537,0.0,9.524368741193442,9.6785194210207,8.905329532787219])",100.76216358485787
522532846922371073,"""""""A mudança é Aécio."""" Claro ,se trocar a pessoa vai rolar uma mudança ,Não quer dizer que é boa ,pra melhor .Quer dizer que é diferente ,só.""","['mudança aécio', 'aécio claro', 'claro trocar', 'trocar pessoa', 'pessoa vai', 'vai rolar', 'rolar mudança', 'mudança quer', 'quer dizer', 'dizer boa', 'boa pra', 'pra melhor', 'melhor quer', 'quer dizer', 'dizer diferente']","(262144,[12824,14636,65492,73343,86842,104782,128423,134237,138827,179573,190392,227530,232524,250564],[0.0,7.973771328782275,9.6785194210207,8.831221560633498,16.94909323338953,9.072383617450384,0.0,0.0,9.6785194210207,9.6785194210207,9.6785194210207,9.524368741193442,0.0,9.39083734856892])",100.45575351410085
522941626835300352,"""Falta de respeito dele! Se divertir c a miséria alheia """"@folha_com: 'Deu o desespero. Viu que ela passou mal?', diz Aécio a Marina Silva""","['falta respeito', 'respeito divertir', 'divertir miséria', 'miséria alheia', 'alheia folha_com', 'folha_com deu', 'deu desespero', 'desespero viu', 'viu passou', 'passou mal', 'mal diz', 'diz aécio', 'aécio marina', 'marina silva']","(262144,[870,26495,51996,62855,64927,90390,91280,94724,97181,120663,138475,148308,228793,254417],[8.985372240460755,0.0,7.063559642984503,9.072383617450384,0.0,7.499986976696634,7.499986976696634,8.474546616694765,9.072383617450384,8.63706554619254,7.311395806889084,8.579907132352592,8.579907132352592,9.6785194210207])",100.45501472724155
523132933813854208,"Pressionada por Aécio no debate do SBT, Dilma perde o rumo no meio da entrevista e culpa a pressão http://t.co/Pc2VGdchg2 @reynan_rj","['pressionada aécio debate', 'aécio debate sbt', 'debate sbt dilma', 'sbt dilma perde', 'dilma perde rumo', 'perde rumo meio', 'rumo meio entrevista', 'meio entrevista culpa', 'entrevista culpa pressão', 'culpa pressão httptcopc2vgdchg2', 'pressão httptcopc2vgdchg2 reynan_rj']","(262144,[4110,80858,89740,92939,134932,186064,186524,216466,221047,238145,244031],[8.905329532787219,8.905329532787219,9.273054312912537,9.6785194210207,9.273054312912537,8.985372240460755,8.697690168008975,9.16769379725471,9.16769379725471,9.16769379725471,9.16769379725471])",100.38912470990878
523849856377700352,"""Aécio promete acabar com a água em todo Brasil via @BlogdoJuca #UOL http://t.co/lWo5izPKSm - """"NÃO GOSTAVA DO KFOURI, AGORA MENOS AINDA""""""","['aécio promete', 'promete acabar', 'acabar água', 'água todo', 'todo brasil', 'brasil via', 'via blogdojuca', 'blogdojuca uol', 'uol httptcolwo5izpksm', 'httptcolwo5izpksm gostava', 'gostava kfouri', 'kfouri agora', 'agora menos', 'menos ainda']","(262144,[18412,22063,47352,49901,81011,84812,88912,123762,124849,134851,141200,167603,193738,236342],[0.0,9.6785194210207,9.072383617450384,9.16769379725471,9.072383617450384,0.0,8.425756452525333,8.425756452525333,8.985372240460755,0.0,9.6785194210207,9.072383617450384,9.524368741193442,9.072383617450384])",100.17552099580251
523610219348496386,"Ontem mesmo, eu ouvi uma mulher dizer: Aécio disse que se for eleito, vai tirar o ar condicionado dos ônibus, pros pobres morrerem torrados","['ontem ouvi', 'ouvi mulher', 'mulher dizer', 'dizer aécio', 'aécio disse', 'disse eleito', 'eleito vai', 'vai tirar', 'tirar condicionado', 'condicionado ônibus', 'ônibus pros', 'pros pobres', 'pobres morrerem', 'morrerem torrados']","(262144,[11474,15362,18575,21002,31173,68822,72986,92090,100445,107775,112344,115389,143677,188490],[0.0,0.0,7.914930828759342,9.524368741193442,9.6785194210207,9.072383617450384,9.6785194210207,9.6785194210207,0.0,9.072383617450384,7.499986976696634,8.831221560633498,9.524368741193442,9.6785194210207])",100.15372176745991
523996801515659265,"Dilma falando de jogo sujo, so que ela n fala da carta q mandou para as pessoas pobres caluniando o aecio, q ele ia acabar c o bolsa familia","['dilma falando', 'falando jogo', 'jogo sujo', 'sujo fala', 'fala carta', 'carta mandou', 'mandou pessoas', 'pessoas pobres', 'pobres caluniando', 'caluniando aecio', 'aecio acabar', 'acabar bolsa', 'bolsa familia']","(262144,[6486,81871,103133,121209,130384,141014,142548,148124,165790,216969,217637,239193,248947],[9.6785194210207,0.0,9.6785194210207,9.524368741193442,7.139545549962425,7.859360977604531,9.16769379725471,0.0,9.16769379725471,9.6785194210207,9.6785194210207,9.072383617450384,9.39083734856892])",100.03596151337192
522858534187188225,"Aécio sobre Petrobras: 'a senhora sempre diz que não sabe de nada sobre esses casos. Então quem é responsável?' #DebateNoSBT.""""","['aécio sobre', 'sobre petrobras', 'petrobras senhora', 'senhora sempre', 'sempre diz', 'diz sabe', 'sabe nada', 'nada sobre', 'sobre casos', 'casos então', 'então responsável', 'responsável debatenosbt']","(262144,[2086,19892,23972,99013,118224,130804,143012,169553,189059,230146,234994,242841],[9.524368741193442,9.6785194210207,8.762228689146546,8.697690168008975,7.462945705016285,9.39083734856892,9.39083734856892,0.0,8.762228689146546,9.524368741193442,9.6785194210207,9.072383617450384])",99.94492789033485
523848663484088320,PT usa fotos da esposa de Kadu Moliterno como sendo da esposa de Aécio. Quanta perversidade. @jornalistacf  http://t.co/rqS5NugNen,"['usa fotos', 'fotos esposa', 'esposa kadu', 'kadu moliterno', 'moliterno sendo', 'sendo esposa', 'esposa aécio', 'aécio quanta', 'quanta perversidade', 'perversidade jornalistacf', 'jornalistacf httptcorqs5nugnen']","(262144,[33968,34002,56456,93102,129625,143756,173050,174112,178208,186749,234645],[9.273054312912537,8.905329532787219,9.273054312912537,9.6785194210207,9.273054312912537,9.524368741193442,9.273054312912537,8.985372240460755,7.599077879340865,8.762228689146546,9.273054312912537])",99.8201680685122
523988677165588481,"""""""@odeioviver: — Dilma ou Aécio? — Dois hambúrgueres, alface, queijo molho especial, cebola picles num pão com gergelim.""""""","['odeioviver dilma aécio', 'dilma aécio dois', 'aécio dois hambúrgueres', 'dois hambúrgueres alface', 'hambúrgueres alface queijo', 'alface queijo molho', 'queijo molho especial', 'molho especial cebola', 'especial cebola picles', 'cebola picles pão', 'picles pão gergelim']","(262144,[14063,27722,77579,99913,100080,120352,144876,149674,206857,233006,260027],[9.6785194210207,9.072383617450384,9.16769379725471,9.16769379725471,8.831221560633498,8.985372240460755,9.072383617450384,8.697690168008975,9.16769379725471,9.072383617450384,8.579907132352592])",99.49294276659181
523991696095604736,"""""""@odeioviver: — Dilma ou Aécio? — Dois hambúrgueres, alface, queijo molho especial, cebola picles num pão com gergelim.""""""","['odeioviver dilma aécio', 'dilma aécio dois', 'aécio dois hambúrgueres', 'dois hambúrgueres alface', 'hambúrgueres alface queijo', 'alface queijo molho', 'queijo molho especial', 'molho especial cebola', 'especial cebola picles', 'cebola picles pão', 'picles pão gergelim']","(262144,[14063,27722,77579,99913,100080,120352,144876,149674,206857,233006,260027],[9.6785194210207,9.072383617450384,9.16769379725471,9.16769379725471,8.831221560633498,8.985372240460755,9.072383617450384,8.697690168008975,9.16769379725471,9.072383617450384,8.579907132352592])",99.49294276659181
523997541386686464,"""o aecio vive falando de tudo que o psdb fez, dai a dilma fala q o pt fez o bolsa familia e o aecio """"N PODE DIZER Q EH SEU""""""","['aecio vive', 'vive falando', 'falando tudo', 'tudo psdb', 'psdb fez', 'fez dai', 'dai dilma', 'dilma fala', 'fala fez', 'fez bolsa', 'bolsa familia', 'familia aecio', 'aecio pode', 'pode dizer']","(262144,[10025,35810,51074,69217,76074,85627,103998,121440,123318,141014,151740,169160,214102,234635],[9.6785194210207,9.524368741193442,0.0,9.6785194210207,8.63706554619254,9.6785194210207,0.0,9.273054312912537,9.6785194210207,7.859360977604531,0.0,9.273054312912537,9.524368741193442,6.6419651529464545])",99.44731546903829
524010786021441536,"Candidato Aécio, o Sr. viu o galo cantar e não sabe aonde. Acho terrível quando isso acontece com uma pessoa! #Dilma13","['candidato aécio', 'aécio viu', 'viu galo', 'galo cantar', 'cantar sabe', 'sabe aonde', 'aonde acho', 'acho terrível', 'terrível acontece', 'acontece pessoa', 'pessoa dilma13']","(262144,[7305,17984,66602,87109,195061,199537,210455,221413,226280,241022,254898],[9.6785194210207,6.7166886991423915,9.524368741193442,9.273054312912537,8.985372240460755,8.63706554619254,9.273054312912537,9.524368741193442,9.16769379725471,9.16769379725471,8.905329532787219])",98.85320914232499
522765513597140992,"""“@Estadao: Lula ataca Aécio: Como alguém que se recusa a fazer o teste do bafômetro pode governar com decência?"""" Hahahahahahaha""","['estadao lula', 'lula ataca', 'ataca aécio', 'aécio alguém', 'alguém recusa', 'recusa fazer', 'fazer teste', 'teste bafômetro', 'bafômetro pode', 'pode governar', 'governar decência', 'decência hahahahahahaha']","(262144,[846,35424,48926,82617,116337,124447,146464,167103,182322,194489,223623,244068],[8.251403065380556,8.174442024244426,9.16769379725471,9.524368741193442,9.39083734856892,8.985372240460755,9.6785194210207,8.762228689146546,9.273054312912537,8.212182352227273,9.273054312912537,0.0])",98.6931563053224
522567870161911808,@Luolivieira @AecioNeves FHC PAI MAQUIAVÉLICO DO FAMIGERADO FATOR PREVIDÊNCIARIO AECIO TIO matando aposentados e pensionistas nada de estudo,"['luolivieira aecioneves', 'aecioneves fhc', 'fhc pai', 'pai maquiavélico', 'maquiavélico famigerado', 'famigerado fator', 'fator previdênciario', 'previdênciario aecio', 'aecio tio', 'tio matando', 'matando aposentados', 'aposentados pensionistas', 'pensionistas nada', 'nada estudo']","(262144,[5632,54718,70295,72698,84308,85424,99157,135542,142049,144445,155419,190109,197447,246329],[8.697690168008975,9.6785194210207,0.0,0.0,9.072383617450384,9.273054312912537,8.379236436890439,8.63706554619254,8.697690168008975,0.0,8.697690168008975,9.6785194210207,8.831221560633498,8.985372240460755])",98.62844306060848
522889260454526976,@psdbba @Lana_Nanni FHC PAI MAQUIAVÉLICO DO FAMIGERADO FATOR PREVIDÊNCIARIO AECIO TIO matando aposentados e pensionistas FIM DO FAMIGERADO,"['psdbba lana_nanni', 'lana_nanni fhc', 'fhc pai', 'pai maquiavélico', 'maquiavélico famigerado', 'famigerado fator', 'fator previdênciario', 'previdênciario aecio', 'aecio tio', 'tio matando', 'matando aposentados', 'aposentados pensionistas', 'pensionistas fim', 'fim famigerado']","(262144,[5632,84308,85424,99157,101146,104704,135542,142049,155419,175458,190109,194919,197447,246329],[8.697690168008975,9.072383617450384,9.273054312912537,8.379236436890439,0.0,0.0,8.63706554619254,8.697690168008975,8.697690168008975,0.0,9.6785194210207,9.6785194210207,8.831221560633498,8.985372240460755])",98.62844306060848
522877745391353858,"@AecioNeves Socorro! Dilma ficou presa no aeroporto de Claudio em Minas Gerais, enquanto Aécio está conquistando votos.","['aecioneves socorro dilma', 'socorro dilma ficou', 'dilma ficou presa', 'ficou presa aeroporto', 'presa aeroporto claudio', 'aeroporto claudio minas', 'claudio minas gerais', 'minas gerais enquanto', 'gerais enquanto aécio', 'enquanto aécio conquistando', 'aécio conquistando votos']","(262144,[3182,40330,55508,72907,122244,135889,159015,165835,200192,207281,232440],[8.831221560633498,9.072383617450384,9.072383617450384,8.831221560633498,8.905329532787219,8.762228689146546,8.63706554619254,8.697690168008975,8.905329532787219,8.985372240460755,9.6785194210207])",98.37874548657172
522878085884956672,"@fafadbelem @CalcinhasNoBox Socorro! Dilma ficou presa no aeroporto de Claudio em Minas Gerais, enquanto Aécio está conquistando votos.","['fafadbelem calcinhasnobox socorro', 'calcinhasnobox socorro dilma', 'socorro dilma ficou', 'dilma ficou presa', 'ficou presa aeroporto', 'presa aeroporto claudio', 'aeroporto claudio minas', 'claudio minas gerais', 'minas gerais enquanto', 'gerais enquanto aécio', 'enquanto aécio conquistando', 'aécio conquistando votos']","(262144,[3182,8544,40330,55508,72907,122244,135889,159015,165835,200192,207281,216691],[8.831221560633498,0.0,9.072383617450384,9.072383617450384,8.831221560633498,8.905329532787219,8.762228689146546,8.63706554619254,8.697690168008975,8.905329532787219,8.985372240460755,9.6785194210207])",98.37874548657172
524002540451803137,"Ai a dilma faz a pergunta e o Aécio: queria manda um abraço pro ministro, pra minha mãe,  pro meu pai e pra Xuxa.  #QueroDilmaTreze.","['dilma faz', 'faz pergunta', 'pergunta aécio', 'aécio queria', 'queria manda', 'manda abraço', 'abraço pro', 'pro ministro', 'ministro pra', 'pra mãe', 'mãe pro', 'pro pai', 'pai pra', 'pra xuxa', 'xuxa querodilmatreze']","(262144,[129,13023,23440,73520,78552,83519,108593,112332,135845,142411,145864,150338,174367,183633,210424],[7.732609271965388,0.0,8.762228689146546,9.072383617450384,9.273054312912537,9.16769379725471,9.6785194210207,0.0,9.6785194210207,0.0,0.0,8.831221560633498,9.16769379725471,8.985372240460755,7.83269273052237])",98.18198885964232
522877993224388608,"@Estadao Socorro! Dilma ficou presa no aeroporto de Claudio em Minas Gerais, enquanto Aécio está conquistando votos.","['estadao socorro dilma', 'socorro dilma ficou', 'dilma ficou presa', 'ficou presa aeroporto', 'presa aeroporto claudio', 'aeroporto claudio minas', 'claudio minas gerais', 'minas gerais enquanto', 'gerais enquanto aécio', 'enquanto aécio conquistando', 'aécio conquistando votos']","(262144,[3182,40330,55508,72671,72907,122244,135889,159015,165835,200192,207281],[8.831221560633498,9.072383617450384,9.072383617450384,9.39083734856892,8.831221560633498,8.905329532787219,8.762228689146546,8.63706554619254,8.697690168008975,8.905329532787219,8.985372240460755])",98.09106341411993
523654826409091072,@AecioNeves @zetucano355 FHC PAI MAQUIAVÉLICO DO FAMIGERADO FATOR PREVIDÊNCIARIO AECIO    TIO matando aposentados. Seria CRIME EDIONDO. ??,"['aecioneves zetucano355', 'zetucano355 fhc', 'fhc pai', 'pai maquiavélico', 'maquiavélico famigerado', 'famigerado fator', 'fator previdênciario', 'previdênciario aecio', 'aecio tio', 'tio matando', 'matando aposentados', 'aposentados crime', 'crime ediondo']","(262144,[5632,7253,41483,84308,85424,89209,91176,99157,135542,142049,155419,197447,246329],[8.697690168008975,0.0,0.0,9.072383617450384,9.273054312912537,9.39083734856892,9.39083734856892,8.379236436890439,8.63706554619254,8.697690168008975,8.697690168008975,8.831221560633498,8.985372240460755])",98.0530789157049
523518883060539393,"RT o nível do PT está cada vez mais baixo. Em Minas Gerais, comício do Lula o #Aecio foi xingado, desmoralizado ... Etc.... 😔Odeio você PT!!","['nível cada', 'cada vez', 'vez baixo', 'baixo minas', 'minas gerais', 'gerais comício', 'comício lula', 'lula aecio', 'aecio xingado', 'xingado desmoralizado', 'desmoralizado etc', 'etc odeio']","(262144,[29107,30539,34804,54224,60437,62383,84876,126925,149233,181296,203358,228601],[8.63706554619254,9.524368741193442,0.0,9.6785194210207,5.766496415592555,9.6785194210207,9.6785194210207,9.6785194210207,7.709078774555193,9.524368741193442,8.985372240460755,9.16769379725471])",98.02852194052545
523519049788309504,"RT o nível do PT está cada vez mais baixo. Em Minas Gerais, comício do Lula o #Aecio foi xingado, desmoralizado ... Etc... 😔Odeio você PT!!","['nível cada', 'cada vez', 'vez baixo', 'baixo minas', 'minas gerais', 'gerais comício', 'comício lula', 'lula aecio', 'aecio xingado', 'xingado desmoralizado', 'desmoralizado etc', 'etc odeio']","(262144,[29107,30539,34804,54224,60437,62383,84876,126925,149233,181296,203358,228601],[8.63706554619254,9.524368741193442,0.0,9.6785194210207,5.766496415592555,9.6785194210207,9.6785194210207,9.6785194210207,7.709078774555193,9.524368741193442,8.985372240460755,9.16769379725471])",98.02852194052545
523519096571576321,"RT o nível do PT está cada vez mais baixo. Em Minas Gerais, comício do Lula o #Aecio foi xingado, desmoralizado ... Etc.... 😔Odeio você PT!","['nível cada', 'cada vez', 'vez baixo', 'baixo minas', 'minas gerais', 'gerais comício', 'comício lula', 'lula aecio', 'aecio xingado', 'xingado desmoralizado', 'desmoralizado etc', 'etc odeio']","(262144,[29107,30539,34804,54224,60437,62383,84876,126925,149233,181296,203358,228601],[8.63706554619254,9.524368741193442,0.0,9.6785194210207,5.766496415592555,9.6785194210207,9.6785194210207,9.6785194210207,7.709078774555193,9.524368741193442,8.985372240460755,9.16769379725471])",98.02852194052545
524008903596859392,"Aécio, sabe qual é a maior prova da verdade sobre a lei q vcs aprovaram sobre as escolas técnicas? Q vcs (PSDB) só fizeram 11 em 8 anos","['aécio sabe', 'sabe maior', 'maior prova', 'prova verdade', 'verdade sobre', 'sobre lei', 'lei vcs', 'vcs aprovaram', 'aprovaram sobre', 'sobre escolas', 'escolas técnicas', 'técnicas vcs', 'vcs psdb', 'psdb fizeram', 'fizeram anos']","(262144,[1337,37975,51983,55247,63997,70001,72671,141479,162119,176759,177601,231214,241460,243311,251525],[8.985372240460755,0.0,8.579907132352592,8.334784674319605,9.6785194210207,9.6785194210207,9.39083734856892,8.334784674319605,9.524368741193442,6.970469219918491,0.0,9.524368741193442,0.0,8.762228689146546,0.0])",97.76416030351479
523520254413385728,"RT o nível do PT está cada vez mais baixo. Em Minas Gerais, comício do Lula o #Aécio foi xingado, desmoralizado ... Etc.... 😔Odeio você PT!!","['nível cada', 'cada vez', 'vez baixo', 'baixo minas', 'minas gerais', 'gerais comício', 'comício lula', 'lula aécio', 'aécio xingado', 'xingado desmoralizado', 'desmoralizado etc', 'etc odeio']","(262144,[29107,30539,54224,60437,62383,84876,89194,126925,145853,149233,181296,228601],[8.63706554619254,9.524368741193442,9.6785194210207,5.766496415592555,9.6785194210207,9.6785194210207,8.579907132352592,9.6785194210207,0.0,7.709078774555193,9.524368741193442,9.16769379725471])",97.62305683241728
523543408179429377,“@Estadao: Lula compara Aécio Neves a Carlos Lacerda e Collor: 'Comportamento de filhinho de papai' http://t.co/cckyYnhbCv” Que papinho...,"['estadao lula', 'lula compara', 'compara aécio', 'aécio neves', 'neves carlos', 'carlos lacerda', 'lacerda collor', 'collor comportamento', 'comportamento filhinho', 'filhinho papai', 'papai httptcocckyynhbcv', 'httptcocckyynhbcv papinho']","(262144,[61829,64823,86168,87390,112979,124447,124604,147657,186020,219489,225034,237802],[9.39083734856892,9.6785194210207,9.39083734856892,9.6785194210207,8.579907132352592,8.985372240460755,8.985372240460755,9.524368741193442,8.474546616694765,0.0,9.524368741193442,4.636170151434917])",96.8488194029699
522815856079036416,"Eleitores 'deveriam abandonar' Dilma e eleger Aécio, afirma revista 'The Economist' - Economia - - Estadão Mobile http://t.co/V9FFkBq2nL","['eleitores deveriam', 'deveriam abandonar', 'abandonar dilma', 'dilma eleger', 'eleger aécio', 'aécio afirma', 'afirma revista', 'revista the', 'the economist', 'economist economia', 'economia estadão', 'estadão mobile', 'mobile httptcov9ffkbq2nl']","(262144,[9438,16491,28950,59804,60223,105454,122459,146169,162353,184044,193251,221265,256207],[8.905329532787219,8.29222505990081,8.905329532787219,8.762228689146546,9.6785194210207,8.379236436890439,0.0,8.831221560633498,7.973771328782275,8.985372240460755,8.905329532787219,9.16769379725471,0.0])",96.7862571324514
523541385891561472,“@Estadao: Lula compara Aécio Neves a Carlos Lacerda e Collor: 'Comportamento de filhinho de papai' // esse idiota nem sabe quem foi Lacerda,"['estadao lula', 'lula compara', 'compara aécio', 'aécio neves', 'neves carlos', 'carlos lacerda', 'lacerda collor', 'collor comportamento', 'comportamento filhinho', 'filhinho papai', 'papai idiota', 'idiota sabe', 'sabe lacerda']","(262144,[61829,64823,71099,78631,87390,112979,124447,124604,147657,180229,186020,225034,237802],[9.39083734856892,9.6785194210207,0.0,0.0,9.6785194210207,8.579907132352592,8.985372240460755,8.985372240460755,9.524368741193442,8.831221560633498,8.474546616694765,9.524368741193442,4.636170151434917])",96.28920361503448
523881084468338688,Que baixaria. RT @folha_com: Aécio vai processar Dilma após anúncio de TV que sugere que ele desrespeita as mulheres. http://t.co/J23DjSTCBA,"['baixaria folha_com', 'folha_com aécio', 'aécio vai', 'vai processar', 'processar dilma', 'dilma após', 'após anúncio', 'anúncio sugere', 'sugere desrespeita', 'desrespeita mulheres', 'mulheres httptcoj23djstcba']","(262144,[39373,60880,86056,128937,137872,143244,163755,201299,226179,245625,245827],[5.483826884964318,9.6785194210207,8.334784674319605,8.831221560633498,9.6785194210207,8.985372240460755,7.859360977604531,9.524368741193442,9.39083734856892,9.072383617450384,9.39083734856892])",96.23003223580578
523074165369483266,Tá tudo de cabeça pra baixo! RT @Estadao: Prefeito petista do interior de SP vai a ato de apoio a Aécio Neves http://t.co/2YFTsHL84k,"['tudo cabeça', 'cabeça pra', 'pra baixo', 'baixo estadao', 'estadao prefeito', 'prefeito petista', 'petista interior', 'interior vai', 'vai ato', 'ato apoio', 'apoio aécio', 'aécio neves', 'neves httptco2yftshl84k']","(262144,[2868,17970,39291,40389,41485,47719,51347,95379,168689,196650,209950,237802,244528],[9.6785194210207,0.0,9.16769379725471,6.83554990201912,9.6785194210207,9.6785194210207,9.273054312912537,9.6785194210207,9.6785194210207,8.379236436890439,9.39083734856892,4.636170151434917,0.0])",96.07513905418413
524010641582223360,"“@dilmabr: Aécio, sabe qual é a maior prova da verdade sobre a lei q vcs aprovaram sobre as escolas técnicas? PSDB só fizeram 11 em 8 anos”","['dilmabr aécio', 'aécio sabe', 'sabe maior', 'maior prova', 'prova verdade', 'verdade sobre', 'sobre lei', 'lei vcs', 'vcs aprovaram', 'aprovaram sobre', 'sobre escolas', 'escolas técnicas', 'técnicas psdb', 'psdb fizeram', 'fizeram anos']","(262144,[1337,37975,51983,55247,70001,72671,141479,162119,176759,200285,216989,231214,241460,243311,251525],[8.985372240460755,0.0,8.579907132352592,8.334784674319605,9.6785194210207,9.39083734856892,8.334784674319605,9.524368741193442,6.970469219918491,0.0,7.973771328782275,9.524368741193442,0.0,8.762228689146546,0.0])",96.05941221127637
523168406145892353,@MoisaPrado pra ser contra o bolsa-família (o Aécio diz que vai manter mas todo mundo sabe que é pra tentar ganhar voto dos que recebem...,"['moisaprado pra', 'pra contra', 'contra bolsafamília', 'bolsafamília aécio', 'aécio diz', 'diz vai', 'vai manter', 'manter todo', 'todo mundo', 'mundo sabe', 'sabe pra', 'pra tentar', 'tentar ganhar', 'ganhar voto', 'voto recebem']","(262144,[19084,25649,61249,65092,74945,106292,115553,140732,141674,148937,173475,212808,214035,239511,260223],[9.524368741193442,8.762228689146546,0.0,9.6785194210207,0.0,9.39083734856892,0.0,0.0,7.781399436134819,6.699594265783091,9.6785194210207,8.985372240460755,9.6785194210207,9.273054312912537,6.426853773329509])",95.87926707059172
